5.000000e-02, 1.000001e-01, 6.276415e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.131408e+03
5.000000e-02, 1.000001e-01, 6.269654e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.826282e+04
5.000000e-02, 1.000002e-01, 6.262903e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.739422e+04
5.000000e-02, 1.000003e-01, 6.256161e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.652563e+04
5.000000e-02, 1.000003e-01, 6.249430e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.565704e+04
5.000000e-02, 1.000004e-01, 6.242708e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.478845e+04
5.000000e-02, 1.000005e-01, 6.235996e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.391985e+04
5.000000e-02, 1.000005e-01, 6.229294e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.305126e+04
5.000000e-02, 1.000006e-01, 6.222602e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.218267e+04
5.000000e-02, 1.000007e-01, 6.215919e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.131408e+04
5.000000e-02, 1.000007e-01, 6.209247e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.004455e+05
5.000000e-02, 1.000008e-01, 6.202583e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.095769e+05
5.000000e-02, 1.000008e-01, 6.195930e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.187083e+05
5.000000e-02, 1.000009e-01, 6.189286e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.278397e+05
5.000000e-02, 1.000010e-01, 6.182652e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.369711e+05
5.000000e-02, 1.000010e-01, 6.176028e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.461025e+05
5.000000e-02, 1.000011e-01, 6.169413e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.552339e+05
5.000000e-02, 1.000012e-01, 6.162808e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.643653e+05
5.000000e-02, 1.000012e-01, 6.156212e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.734967e+05
5.000000e-02, 1.000013e-01, 6.149626e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.826282e+05
5.000000e-02, 1.000014e-01, 6.143050e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.917596e+05
5.000000e-02, 1.000014e-01, 6.136483e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.008910e+05
5.000000e-02, 1.000015e-01, 6.129926e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.100224e+05
5.000000e-02, 1.000015e-01, 6.123378e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.191538e+05
5.000000e-02, 1.000016e-01, 6.116840e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.282852e+05
5.000000e-02, 1.000017e-01, 6.110312e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.374166e+05
5.000000e-02, 1.000017e-01, 6.103792e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.465480e+05
5.000000e-02, 1.000018e-01, 6.097283e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.556794e+05
5.000000e-02, 1.000019e-01, 6.090783e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.648108e+05
5.000000e-02, 1.000019e-01, 6.084292e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.739422e+05
5.000000e-02, 1.000020e-01, 6.077811e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.830736e+05
5.000000e-02, 1.000020e-01, 6.071339e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 2.922050e+05
5.000000e-02, 1.000021e-01, 6.064876e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.013364e+05
5.000000e-02, 1.000022e-01, 6.058423e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.104679e+05
5.000000e-02, 1.000022e-01, 6.051980e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.195993e+05
5.000000e-02, 1.000023e-01, 6.045546e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.287307e+05
5.000000e-02, 1.000023e-01, 6.039121e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.378621e+05
5.000000e-02, 1.000024e-01, 6.032705e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.469935e+05
5.000000e-02, 1.000025e-01, 6.026299e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.561249e+05
5.000000e-02, 1.000025e-01, 6.019902e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.652563e+05
5.000000e-02, 1.000026e-01, 6.013515e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.743877e+05
5.000000e-02, 1.000027e-01, 6.007137e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.835191e+05
5.000000e-02, 1.000027e-01, 6.000768e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 3.926505e+05
5.000000e-02, 1.000028e-01, 5.994408e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.017819e+05
5.000000e-02, 1.000028e-01, 5.988057e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.109133e+05
5.000000e-02, 1.000029e-01, 5.981716e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.200447e+05
5.000000e-02, 1.000030e-01, 5.975384e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.291762e+05
5.000000e-02, 1.000030e-01, 5.969062e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.383076e+05
5.000000e-02, 1.000031e-01, 5.962748e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.474390e+05
5.000000e-02, 1.000031e-01, 5.956444e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.565704e+05
5.000000e-02, 1.000032e-01, 5.950149e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.657018e+05
5.000000e-02, 1.000033e-01, 5.943863e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.748332e+05
5.000000e-02, 1.000033e-01, 5.937586e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.839646e+05
5.000000e-02, 1.000034e-01, 5.931318e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 4.930960e+05
5.000001e-02, 1.000034e-01, 5.925059e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.022274e+05
5.000001e-02, 1.000035e-01, 5.918810e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.113588e+05
5.000001e-02, 1.000036e-01, 5.912570e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.204902e+05
5.000001e-02, 1.000036e-01, 5.906338e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.296216e+05
5.000001e-02, 1.000037e-01, 5.900116e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.387530e+05
5.000001e-02, 1.000037e-01, 5.893903e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.478844e+05
5.000001e-02, 1.000038e-01, 5.887699e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.570159e+05
5.000001e-02, 1.000038e-01, 5.881504e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.661473e+05
5.000001e-02, 1.000039e-01, 5.875318e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.752787e+05
5.000001e-02, 1.000040e-01, 5.869141e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.844101e+05
5.000001e-02, 1.000040e-01, 5.862972e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 5.935415e+05
5.000001e-02, 1.000041e-01, 5.856813e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.026729e+05
5.000001e-02, 1.000041e-01, 5.850663e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.118043e+05
5.000001e-02, 1.000042e-01, 5.844522e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.209357e+05
5.000001e-02, 1.000043e-01, 5.838390e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.300671e+05
5.000001e-02, 1.000043e-01, 5.832266e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.391985e+05
5.000001e-02, 1.000044e-01, 5.826152e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.483299e+05
5.000001e-02, 1.000044e-01, 5.820047e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.574613e+05
5.000001e-02, 1.000045e-01, 5.813950e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.665927e+05
5.000001e-02, 1.000045e-01, 5.807862e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.757242e+05
5.000001e-02, 1.000046e-01, 5.801783e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.848556e+05
5.000001e-02, 1.000047e-01, 5.795713e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 6.939870e+05
5.000001e-02, 1.000047e-01, 5.789652e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.031184e+05
5.000001e-02, 1.000048e-01, 5.783600e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.122498e+05
5.000001e-02, 1.000048e-01, 5.777556e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.213812e+05
5.000001e-02, 1.000049e-01, 5.771521e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.305126e+05
5.000001e-02, 1.000049e-01, 5.765495e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.396440e+05
5.000001e-02, 1.000050e-01, 5.759478e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.487754e+05
5.000001e-02, 1.000050e-01, 5.753470e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.579068e+05
5.000001e-02, 1.000051e-01, 5.747470e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.670382e+05
5.000001e-02, 1.000052e-01, 5.741479e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.761696e+05
5.000001e-02, 1.000052e-01, 5.735497e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.853010e+05
5.000001e-02, 1.000053e-01, 5.729523e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 7.944325e+05
5.000001e-02, 1.000053e-01, 5.723558e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.035639e+05
5.000001e-02, 1.000054e-01, 5.717602e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.126953e+05
5.000001e-02, 1.000054e-01, 5.711655e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.218267e+05
5.000001e-02, 1.000055e-01, 5.705716e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.309581e+05
5.000001e-02, 1.000056e-01, 5.699786e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.400895e+05
5.000001e-02, 1.000056e-01, 5.693864e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.492209e+05
5.000001e-02, 1.000057e-01, 5.687951e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.583523e+05
5.000001e-02, 1.000057e-01, 5.682047e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.674837e+05
5.000001e-02, 1.000058e-01, 5.676151e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.766151e+05
5.000001e-02, 1.000058e-01, 5.670264e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.857465e+05
5.000001e-02, 1.000059e-01, 5.664385e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 8.948779e+05
5.000001e-02, 1.000059e-01, 5.658515e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.040093e+05
5.000001e-02, 1.000060e-01, 5.652654e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.131407e+05
5.000001e-02, 1.000060e-01, 5.646801e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.222722e+05
5.000001e-02, 1.000061e-01, 5.640956e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.314036e+05
5.000001e-02, 1.000062e-01, 5.635120e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.405350e+05
5.000001e-02, 1.000062e-01, 5.629293e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.496664e+05
5.000001e-02, 1.000063e-01, 5.623474e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.587978e+05
5.000001e-02, 1.000063e-01, 5.617663e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.679292e+05
5.000001e-02, 1.000064e-01, 5.611861e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.770606e+05
5.000001e-02, 1.000064e-01, 5.606068e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.861920e+05
5.000001e-02, 1.000065e-01, 5.600283e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 9.953234e+05
5.000001e-02, 1.000065e-01, 5.594506e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.004455e+06
5.000001e-02, 1.000066e-01, 5.588738e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.013586e+06
5.000001e-02, 1.000066e-01, 5.582978e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.022718e+06
5.000001e-02, 1.000067e-01, 5.577226e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.031849e+06
5.000001e-02, 1.000067e-01, 5.571483e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.040980e+06
5.000001e-02, 1.000068e-01, 5.565748e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.050112e+06
5.000001e-02, 1.000068e-01, 5.560022e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.059243e+06
5.000001e-02, 1.000069e-01, 5.554304e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.068375e+06
5.000001e-02, 1.000069e-01, 5.548594e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.077506e+06
5.000001e-02, 1.000070e-01, 5.542892e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.086637e+06
5.000001e-02, 1.000071e-01, 5.537199e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.095769e+06
5.000001e-02, 1.000071e-01, 5.531514e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.104900e+06
5.000001e-02, 1.000072e-01, 5.525837e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.114032e+06
5.000001e-02, 1.000072e-01, 5.520169e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.123163e+06
5.000001e-02, 1.000073e-01, 5.514509e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.132295e+06
5.000001e-02, 1.000073e-01, 5.508857e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.141426e+06
5.000001e-02, 1.000074e-01, 5.503213e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.150557e+06
5.000001e-02, 1.000074e-01, 5.497578e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.159689e+06
5.000001e-02, 1.000075e-01, 5.491951e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.168820e+06
5.000001e-02, 1.000075e-01, 5.486332e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.177952e+06
5.000001e-02, 1.000076e-01, 5.480721e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.187083e+06
5.000001e-02, 1.000076e-01, 5.475118e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.196214e+06
5.000001e-02, 1.000077e-01, 5.469524e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.205346e+06
5.000001e-02, 1.000077e-01, 5.463937e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.214477e+06
5.000001e-02, 1.000078e-01, 5.458359e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.223609e+06
5.000001e-02, 1.000078e-01, 5.452789e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.232740e+06
5.000001e-02, 1.000079e-01, 5.447227e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.241871e+06
5.000001e-02, 1.000079e-01, 5.441673e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.251003e+06
5.000001e-02, 1.000080e-01, 5.436127e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.260134e+06
5.000001e-02, 1.000080e-01, 5.430589e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.269266e+06
5.000001e-02, 1.000081e-01, 5.425059e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.278397e+06
5.000001e-02, 1.000081e-01, 5.419538e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.287528e+06
5.000001e-02, 1.000082e-01, 5.414024e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.296660e+06
5.000001e-02, 1.000082e-01, 5.408519e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.305791e+06
5.000001e-02, 1.000083e-01, 5.403021e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.314923e+06
5.000001e-02, 1.000083e-01, 5.397531e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.324054e+06
5.000001e-02, 1.000084e-01, 5.392050e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.333185e+06
5.000001e-02, 1.000084e-01, 5.386576e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.342317e+06
5.000001e-02, 1.000085e-01, 5.381110e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.351448e+06
5.000001e-02, 1.000085e-01, 5.375653e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.360580e+06
5.000001e-02, 1.000086e-01, 5.370203e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.369711e+06
5.000001e-02, 1.000086e-01, 5.364761e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.378843e+06
5.000001e-02, 1.000087e-01, 5.359327e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.387974e+06
5.000001e-02, 1.000087e-01, 5.353901e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.397105e+06
5.000001e-02, 1.000088e-01, 5.348483e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.406237e+06
5.000001e-02, 1.000088e-01, 5.343073e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.415368e+06
5.000001e-02, 1.000089e-01, 5.337671e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.424500e+06
5.000001e-02, 1.000089e-01, 5.332276e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.433631e+06
5.000001e-02, 1.000090e-01, 5.326889e+00, 0.000000e+00, 2.243995e-01, 0.000000e+00, 1.442762e+06
